log_id,case_id,source,format_family,outcome_class,record_validity,entity_type,entity_type_validity,email_address,email_address_validity,resource_url,resource_url_validity,event_timestamp,event_timestamp_validity,tool,tool_validity,latitude,latitude_validity,longitude,longitude_validity,ip_address,ip_address_validity,action_phrase,action_phrase_validity,status,status_validity,secondary_values,scenario_tags,notes
63,GEN-00063,generated,F1,SUCCESS,VALID,BOT,VALID,synthetic-probe@infra.example.internal,VALID,/metrics,VALID,2026-01-26T07:47:57Z,VALID,Wget/1.21.4,VALID,19.114704,VALID,72.909783,VALID,172.26.123.110,VALID,ACCESS GRANTED,VALID,success,VALID,,coordinates_combined_field;coordinates_decimal;field_order_varied;resource_relative_health;timestamp_style_iso_z,
64,GEN-00064,generated,F2,SUCCESS,VALID,Bot,VALID,synthetic-probe@infra.example.internal,VALID,http://10.20.0.9:8080/actuator/health,VALID,04/Mar/2026:18:28:07 +1000,VALID,Go-http-client/1.1,VALID,"33°49'49.4""S",VALID,"151°13'08.0""E",VALID,172.29.218.155,VALID,successfully accessed,VALID,200 OK,VALID,ip_like_in_resource=10.20.0.9,coordinates_dms;ip_like_in_resource;resource_http_health_ip;sentence_template_B;timestamp_style_apache,
65,GEN-00065,generated,F4,DECLINED,VALID,ADMIN,VALID,omar_andersen@hq.example.net,VALID,/admin/audit,VALID,2026-01-17T22:07:35+05:30,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,12.9950,VALID,77.6290,VALID,198.51.100.129,VALID,Access denied: insufficient privileges,VALID,403,VALID,ip_like_in_tool=124.0.0.0,coordinates_decimal;email_in_remote_user_slot;ip_like_in_tool;resource_relative_admin;timestamp_style_iso_offset;user_agent_full,
66,GEN-00066,generated,F1,DECLINED,VALID,admin,VALID,meera7922@corp.example.com,VALID,postgres://billing.example.internal:5432/ledger?sslmode=require,VALID,2026-06-11T23:31:32.443+05:30,VALID,Chrome/124.0.6367.91,VALID,19.06719,VALID,72.86892,VALID,10.187.29.147,VALID,Login failed,VALID,,MISSING,,coordinates_decimal;resource_db;timestamp_style_iso_ms_offset,
67,GEN-00067,generated,F3,SUCCESS,VALID,user,VALID,amara.sharma+test@corp.example.com,VALID,https://portal.corp.example.com/dashboard?id=2409,VALID,2026-03-28T13:54:16.153Z,VALID,Chrome/123.0.6312.122,VALID,-23.514177,VALID,-46.678718,VALID,172.25.128.153,VALID,request permitted,VALID,200,VALID,,coordinates_decimal;email_plus_tag;resource_https_portal;status_numeric_json;syslog_rfc5424;timestamp_style_iso_ms_z,
68,GEN-00068,generated,F2,SUCCESS,VALID,Admin,VALID,LIAM.OKAFOR@HQ.EXAMPLE.NET,VALID,/admin/billing/export,VALID,2026-03-29T10:33:00Z,VALID,MobileSafari/17.4.1,VALID,12.9891,VALID,77.5561,VALID,203.0.113.21,VALID,was permitted to access,VALID,200 OK,VALID,,coordinates_decimal;email_angle_wrapper;email_uppercase;resource_relative_admin;sentence_template_A;timestamp_style_iso_z,
69,GEN-00069,generated,F3,DECLINED,VALID,admin,VALID,omar.fernandes@corp.example.com,VALID,https://admin.corp.example.com/admin/roles/16127,VALID,2026-05-29T15:04:46.071Z,VALID,Firefox/125.0,VALID,1.3960,VALID,103.8488,VALID,::ffff:192.0.2.204,VALID,authentication failed,VALID,FAIL,VALID,,coordinates_decimal;coordinates_json_object;ipv6_ipv4_mapped;json_spaced;resource_https_admin;syslog_rfc5424;timestamp_style_iso_ms_z,
70,GEN-00070,generated,F1,SUCCESS,VALID,user,VALID,,MISSING,C:\Users\Public\Documents\handover.docx,VALID,2026-04-02T01:58:56Z,VALID,MobileSafari/17.4.1,VALID,18.5641,VALID,73.8329,VALID,2001:db8::5482,VALID,Permission granted,VALID,SUCCESS,VALID,,coordinates_decimal;ipv6_short;resource_windows;timestamp_style_iso_z,
71,GEN-00071,generated,F2,SUCCESS,VALID,Admin,VALID,sofia_nair@corp.example.com,VALID,https://admin.corp.example.com:8443/admin/roles/76306,VALID,04/29/2026 07:32:59 PM,VALID,Firefox/125.0,VALID,"18°32'15.3""N",VALID,"73°52'40.8""E",VALID,192.168.151.245,VALID,was allowed to access,VALID,201 Created,VALID,,coordinates_dms;resource_https_admin;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
72,GEN-00072,generated,F1,DECLINED,VALID,service_account,VALID,ci-runner-06@build.example.internal,VALID,/opt/app/config/settings.yaml,VALID,2026-03-29T20:48:07Z,VALID,Boto3/1.34.69,VALID,12.977967,VALID,77.642489,VALID,2001:db8:1124:afc6::3cc8,VALID,Authentication failed,VALID,401,VALID,,compact_delimiters;coordinates_decimal;ipv6_compressed;resource_linux;timestamp_style_iso_z,
73,GEN-00073,generated,F1,NEUTRAL,VALID,BOT,VALID,synthetic-probe@infra.example.internal,VALID,/healthz,VALID,2026-05-21T19:14:31Z,VALID,curl/8.4.0,VALID,-33.8779514,VALID,151.2096221,VALID,10.130.37.192,VALID,MFA challenge issued,VALID,401,VALID,,coordinates_combined_field;coordinates_decimal;resource_relative_health;timestamp_style_iso_z,
74,GEN-00074,generated,F2,SUCCESS,VALID,User,VALID,rbrown@corp.example.com,VALID,/profile/settings,VALID,01/12/2026 07:33:06 AM,VALID,Safari/17.4.1,VALID,19.0786,VALID,72.8452,VALID,198.51.100.145,VALID,was granted access to,VALID,204 No Content,VALID,,ambiguous_day_month_order;coordinates_decimal;resource_relative_portal;sentence_template_B;timestamp_no_timezone;timestamp_style_us_12h,
75,GEN-00075,generated,F5,DECLINED,VALID,API_CLIENT,VALID,INTEGRATION.ORBIT@PARTNERS.EXAMPLE.NET,VALID,/api/v2/invoices?status=open&page=19,VALID,31-01-2026 07:50,VALID,PostmanRuntime/7.37.0,VALID,40.716,VALID,-74.056,VALID,198.51.100.14,VALID,ACCESS DENIED,VALID,FAILED,VALID,,coordinates_decimal;email_uppercase;resource_relative_api;timestamp_no_timezone;timestamp_style_dmy_hm,
76,GEN-00076,generated,F3,SUCCESS,VALID,api_client,VALID,api-client-7036@partners.example.net,VALID,https://api.example.com/api/v2/shipments?status=in_transit,VALID,Jun  2 16:05:35,VALID,python-requests/2.31.0,VALID,null,PLACEHOLDER,null,PLACEHOLDER,203.0.113.126,VALID,allowed,VALID,200,VALID,,resource_https_api;status_numeric_json;syslog_rfc3164;syslog_space_padded_day;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
77,GEN-00077,generated,F4,DECLINED,VALID,,MISSING,liam-li@corp.example.com,VALID,/iam/roles,VALID,2026-06-06 08:45:13.258,VALID,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",VALID,,MISSING,,MISSING,192.0.2.241,VALID,Blocked by WAF policy,VALID,403,VALID,client_port=46310,email_in_remote_user_slot;ip_with_port;resource_relative_admin;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
78,GEN-00078,generated,F2,DECLINED,VALID,CUSTOMER,VALID,kwame.dlamini29@mail.example.co.uk,VALID,https://shop.example.org/account,VALID,2026-05-28T06:16:37Z,VALID,Chrome/124.0.6367.91,VALID,1.3409120,VALID,103.7744419,VALID,2001:0db8:da0a:0787:9fff:0d48:9e15:3744,VALID,was blocked from accessing,VALID,403 Forbidden,VALID,,coordinates_decimal;email_multi_part_tld;entity_bracket_prefix;ipv6_full;resource_https_shop;sentence_template_B;timestamp_style_iso_z,
79,GEN-00079,generated,F2,SUCCESS,VALID,Service Account,VALID,svc-etl@infra.example.internal,VALID,db://prod/customers,VALID,04/11/2026 05:39:45 AM,VALID,OpenSSH_9.6p1,VALID,13.005,VALID,77.623,VALID,192.168.237.21,VALID,was permitted to access,VALID,ALLOWED,VALID,client_port=52211,ambiguous_day_month_order;coordinates_decimal;entity_multi_word;ip_with_port;resource_db;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
80,EC-001,curated,F1,SUCCESS,VALID,user,VALID,kavya.iyer@corp.example.com,VALID,https://portal.corp.example.com/dashboard,VALID,2026-01-05T08:12:44Z,VALID,Firefox/125.0,VALID,12.9716,VALID,77.5946,VALID,192.168.4.21,VALID,Access granted,VALID,SUCCESS,VALID,,entity_lowercase,
81,GEN-00080,generated,F3,NEUTRAL,VALID,user,VALID,rahul.brown@example.com,VALID,/reports/weekly?id=8185,VALID,Jun 11 06:16:18,VALID,Firefox/124.0.2,VALID,-23.536144,VALID,-46.671898,VALID,192.0.2.215,VALID,resource not found,VALID,NOT_FOUND,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;resource_relative_portal;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
82,GEN-00081,generated,F2,SUCCESS,VALID,Service Account,VALID,ci-runner-13@build.example.internal,VALID,db://prod/customers,VALID,05/13/2026 09:11:06 PM,VALID,python-requests/2.31.0,VALID,40.7490,VALID,-73.9850,VALID,10.231.19.185,VALID,successfully accessed,VALID,PASS,VALID,,coordinates_decimal;email_angle_wrapper;entity_multi_word;resource_db;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
83,GEN-00082,generated,F3,SUCCESS,VALID,service_account,VALID,ci-runner-14@build.example.internal,VALID,s3://prod-backups/daily/2026-06-14/,VALID,Jun 30 14:16:45,VALID,OpenSSH_9.6p1,VALID,12.9707,VALID,77.6240,VALID,10.100.80.55,VALID,authentication succeeded,VALID,SUCCESS,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;date_in_resource;resource_s3;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
84,GEN-00083,generated,F1,SUCCESS,VALID,CUSTOMER,VALID,isabela7318@shop.example.org,VALID,https://shop.example.org/cart,VALID,2026-01-17T18:16:45Z,VALID,Edge/124.0.2478.67,VALID,35.6523,VALID,139.6576,VALID,192.168.30.131,VALID,ACCESS GRANTED,VALID,ALLOWED,VALID,,coordinates_decimal;field_order_varied;resource_https_shop;timestamp_style_iso_z,
85,GEN-00084,generated,F1,SUCCESS,VALID,user,VALID,rohan_dlamini@corp.example.com,VALID,/reports/q2,VALID,2026-04-21T16:40:18Z,VALID,MobileSafari/17.4.1,VALID,35.6727503,VALID,139.6814772,VALID,172.26.34.213,VALID,Login successful,VALID,,MISSING,,coordinates_decimal;resource_relative_portal;timestamp_style_iso_z,
86,GEN-00085,generated,F3,DECLINED,VALID,customer,VALID,diyer@customers.example.net,VALID,,MISSING,2026-06-25T11:22:55.088Z,VALID,Firefox/125.0,VALID,1.33466,VALID,103.86690,VALID,172.16.207.73,VALID,authentication failed,VALID,FAIL,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;syslog_rfc5424;timestamp_style_iso_ms_z,
87,GEN-00086,generated,F1,DECLINED,VALID,USER,VALID,nadia-tanaka@corp.example.com,VALID,/home,VALID,2026-06-21T20:01:39+05:30,VALID,Chrome/124.0.6367.91,VALID,18.4856,VALID,73.8401,VALID,2001:db8::7b6,VALID,Authentication failed,VALID,fail,VALID,,coordinates_decimal;field_order_varied;ipv6_short;resource_relative_portal;timestamp_style_iso_offset,
88,GEN-00087,generated,F1,SUCCESS,VALID,CUSTOMER,VALID,fatima_menon@shop.example.org,VALID,https://shop.example.org/account,VALID,1774088484739,VALID,Chrome/124.0.6367.91,VALID,12.94036,VALID,77.57377,VALID,192.0.2.205,VALID,ACCESS GRANTED,VALID,200,VALID,,coordinates_decimal;field_order_varied;resource_https_shop;timestamp_style_epoch_ms,
89,GEN-00088,generated,F2,SUCCESS,VALID,Customer,VALID,isabela.okafor+ops@shop.example.org,VALID,https://shop.example.org/wishlist,VALID,2026-05-17T09:10:31Z,VALID,Chrome/124.0.6367.91,VALID,,MISSING,,MISSING,10.139.105.54,VALID,was granted access to,VALID,success,VALID,,email_plus_tag;resource_https_shop;resource_trailing_punctuation;sentence_template_C;timestamp_style_iso_z,
90,GEN-00089,generated,F5,SUCCESS,VALID,API_CLIENT,VALID,API-CLIENT-2583@PARTNERS.EXAMPLE.NET,VALID,https://api.example.com/api/v2/invoices?status=open&page=12,VALID,26-06-2026 06:44:23,VALID,curl/8.4.0,VALID,"18°32'48.8""N",VALID,"73°54'03.6""E",VALID,203.0.113.245,VALID,Permitted,VALID,PASS,VALID,,coordinates_dms;email_uppercase;resource_https_api;timestamp_no_timezone;timestamp_style_dmy_hms,
91,GEN-00090,generated,F5,SUCCESS,VALID,USER,VALID,LANDERSEN@HQ.EXAMPLE.NET,VALID,/reports/q1,VALID,03-04-2026 04:24,VALID,Chrome/124.0.6367.91,VALID,,MISSING,,MISSING,192.0.2.52,VALID,Login successful,VALID,SUCCESS,VALID,,ambiguous_day_month_order;email_uppercase;resource_relative_portal;timestamp_no_timezone;timestamp_style_dmy_hm,
92,GEN-00091,generated,F2,NEUTRAL,VALID,,MISSING,,MISSING,https://portal.corp.example.com/projects/alpha?id=6811,VALID,01/May/2026:04:03:04 +1000,VALID,Chrome/123.0.6312.122,VALID,-33.8785,VALID,151.1868,VALID,192.0.2.204,VALID,was rate limited on,VALID,429 Too Many Requests,VALID,,coordinates_decimal;email_absent_anonymous;resource_https_portal;sentence_template_B;timestamp_style_apache,
93,GEN-00092,generated,F5,NEUTRAL,VALID,USER,VALID,vikram.rao8@corp.example.com,VALID,https://portal.corp.example.com/calendar?id=5729,VALID,03-02-2026 13:04,VALID,,MISSING,51.547,VALID,-0.137,VALID,198.51.100.52,VALID,Session timeout,VALID,TIMEOUT,VALID,,ambiguous_day_month_order;coordinates_decimal;resource_https_portal;timestamp_no_timezone;timestamp_style_dmy_hm,
94,GEN-00093,generated,F2,SUCCESS,VALID,API Client,VALID,,MISSING,/api/v2/shipments?status=in_transit,VALID,2026-06-10T22:44:12Z,VALID,curl/8.4.0,VALID,N35.6848,VALID,E139.6145,VALID,192.0.2.114,VALID,successfully accessed,VALID,200 OK,VALID,,coordinates_hemi_prefix;email_absent_anonymous;entity_multi_word;resource_relative_api;sentence_template_B;timestamp_style_iso_z,
95,GEN-00094,generated,F5,SUCCESS,VALID,BOT,VALID,synthetic-probe@infra.example.internal,VALID,,MISSING,25-01-2026 03:03,VALID,Go-http-client/1.1,VALID,"18°28'48.0""N",VALID,"73°48'36.0""E",VALID,10.197.84.251,VALID,ACCESS PERMITTED,VALID,SUCCESS,VALID,,coordinates_dms;timestamp_no_timezone;timestamp_style_dmy_hm,
96,GEN-00095,generated,F1,SUCCESS,VALID,ADMIN,VALID,hiro.li@corp.example.com,VALID,/admin/users?page=10,VALID,2026-04-28T04:18:29+00:00,VALID,Edge/124.0.2478.67,VALID,51.550,VALID,-0.091,VALID,192.0.2.249,VALID,Request allowed,VALID,PASS,VALID,,coordinates_decimal;field_order_varied;resource_relative_admin;timestamp_style_iso_offset,
97,GEN-00096,generated,F1,DECLINED,VALID,customer,VALID,sipho1795@mail.example.co.uk,VALID,/checkout,VALID,2026-04-20T23:46:26Z,VALID,Safari/17.4.1,VALID,-,PLACEHOLDER,,MISSING,10.139.193.27,VALID,Request blocked by policy,VALID,403,VALID,,email_mailto_wrapper;email_multi_part_tld;resource_relative_shop;timestamp_style_iso_z,
98,GEN-00097,generated,F2,DECLINED,VALID,User,VALID,hiro-kulkarni@example.com,VALID,https://portal.corp.example.com/projects/alpha,VALID,28/Jan/2026:20:36:28 +1000,VALID,Chrome/124.0.6367.91,VALID,S33.90319,VALID,E151.22156,VALID,192.0.2.123,VALID,was refused access to,VALID,DENIED,VALID,,coordinates_hemi_prefix;resource_https_portal;sentence_template_A;timestamp_style_apache,
99,GEN-00098,generated,F3,SUCCESS,VALID,service-account,VALID,ci-runner-09@build.example.internal,VALID,/home/deploy/.ssh/authorized_keys,VALID,2026-06-05T03:44:49.700Z,VALID,aws-cli/2.15.0,VALID,12.97,VALID,77.57,VALID,172.23.234.240,VALID,login successful,VALID,OK,VALID,,coordinates_decimal;coordinates_json_object;entity_hyphenated;resource_linux;syslog_rfc5424;timestamp_style_iso_ms_z,
100,GEN-00099,generated,F2,SUCCESS,VALID,User,VALID,,MISSING,/profile/settings,VALID,27/May/2026:21:29:37 +0300,VALID,Firefox/124.0.2,VALID,-1.32659,VALID,36.84542,VALID,192.168.223.32,VALID,successfully accessed,VALID,ALLOWED,VALID,,coordinates_decimal;email_absent_anonymous;resource_relative_portal;resource_trailing_punctuation;sentence_template_C;timestamp_style_apache,
101,GEN-00100,generated,F4,DECLINED,VALID,Customer,VALID,grace-dlamini@shop.example.org,VALID,/cart,VALID,2026-03-15 06:22:41.250,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,19.033,VALID,72.894,VALID,192.168.240.66,VALID,Access denied: insufficient privileges,VALID,403,VALID,client_port=27472,coordinates_combined_field;coordinates_decimal;email_in_remote_user_slot;ip_with_port;resource_relative_shop;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
102,GEN-00101,generated,F1,SUCCESS,VALID,USER,VALID,,MISSING,/profile/settings,VALID,1774529009,VALID,,MISSING,18.5134567,VALID,73.8565609,VALID,172.26.112.68,VALID,ACCESS GRANTED,VALID,SUCCESS,VALID,,coordinates_combined_field;coordinates_decimal;empty_value;resource_relative_portal;timestamp_style_epoch_s,
103,GEN-00102,generated,F5,SUCCESS,VALID,USER,VALID,,MISSING,/payslips,VALID,2026/04/26 22:34:04,VALID,Firefox/124.0.2,VALID,,MISSING,,MISSING,2001:db8:e5c0:433b::8763,VALID,ACCESS PERMITTED,VALID,success,VALID,,ipv6_compressed;resource_relative_portal;timestamp_no_timezone;timestamp_style_ymd_slash,
104,GEN-00103,generated,F1,SUCCESS,VALID,User,VALID,ethan.haddad82@corp.example.com,VALID,,MISSING,2026-04-01T01:23:58+05:30,VALID,Safari/17.4.1,VALID,18.54854,VALID,73.86681,VALID,10.195.221.112,VALID,Authenticated successfully,VALID,SUCCESS,VALID,,coordinates_decimal;empty_value;timestamp_style_iso_offset,
105,GEN-00104,generated,F1,NEUTRAL,VALID,user,VALID,zara_rossi@mail.example.org,VALID,/reports/weekly?id=8949,VALID,2026-03-16T15:11:25Z,VALID,Firefox/125.0,VALID,18.5096,VALID,73.8194,VALID,2001:db8:bbd3:1fa0::e694,VALID,Resource not found,VALID,404,VALID,,coordinates_decimal;ipv6_compressed;resource_relative_portal;timestamp_style_iso_z,
106,GEN-00105,generated,F3,SUCCESS,VALID,api_client,VALID,api-client-1027@partners.example.net,VALID,https://api.example.com/api/v2/orders/81587?expand=items,VALID,Apr 13 02:58:58,VALID,,MISSING,40.7346,VALID,-74.0006,VALID,192.0.2.139,VALID,allowed,VALID,200,VALID,,coordinates_decimal;coordinates_json_object;resource_https_api;status_numeric_json;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
107,GEN-00106,generated,F2,DECLINED,VALID,User,VALID,hiro5730@corp.example.com,VALID,https://portal.corp.example.com/calendar,VALID,05/28/2026 03:07:09 PM,VALID,Firefox/124.0.2,VALID,,MISSING,,MISSING,192.168.42.236,VALID,attempted unauthorized access to,VALID,403 Forbidden,VALID,,resource_https_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
108,GEN-00107,generated,F1,SUCCESS,VALID,CUSTOMER,VALID,arjun.rossi26@shop.example.org,VALID,/cart,VALID,2026-05-18T00:50:47Z,VALID,Safari/17.4.1,VALID,40.6971,VALID,-74.0144,VALID,203.0.113.128,VALID,Authenticated successfully,VALID,200,VALID,,coordinates_decimal;resource_relative_shop;timestamp_style_iso_z,
109,GEN-00108,generated,F2,SUCCESS,VALID,Customer,VALID,smensah@shop.example.org,VALID,https://shop.example.org/cart,VALID,2026-04-26T14:34:30Z,VALID,Firefox/125.0,VALID,"12°59'04.9""N",VALID,"77°36'00.7""E",VALID,10.76.167.30,VALID,was granted access to,VALID,204 No Content,VALID,,coordinates_dms;resource_https_shop;sentence_template_A;timestamp_style_iso_z,
110,GEN-00109,generated,F4,DECLINED,VALID,USER,VALID,nadia.smith+alerts@example.com,VALID,/projects/alpha?id=3143,VALID,2026-05-16 14:58:17.179,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,19.0904,VALID,72.8294,VALID,198.51.100.247,VALID,Forbidden,VALID,403,VALID,client_port=56241,coordinates_combined_field;coordinates_decimal;email_angle_wrapper;email_plus_tag;ip_with_port;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
111,GEN-00110,generated,F2,DECLINED,VALID,,MISSING,noah.menon58@customers.example.net,VALID,https://shop.example.org/returns/81491,VALID,15/Feb/2026:09:44:21 +0530,VALID,Chrome/124.0.6367.91,VALID,12.932147,VALID,77.610974,VALID,172.25.177.199,VALID,attempted unauthorized access to,VALID,403 Forbidden,VALID,,coordinates_decimal;resource_https_shop;sentence_template_A;timestamp_style_apache,
112,GEN-00111,generated,F2,SUCCESS,VALID,Guest,VALID,guest_2903@example.com,VALID,/catalog/items/66684,VALID,31/Mar/2026:19:56:33 -0300,VALID,Chrome/123.0.6312.122,VALID,S23.5518,VALID,W46.6022,VALID,172.30.17.108,VALID,logged in to,VALID,302 Found,VALID,,coordinates_hemi_prefix;resource_relative_public;sentence_template_A;timestamp_style_apache,
113,GEN-00112,generated,F2,SUCCESS,VALID,API Client,VALID,api-client-0985@partners.example.net,VALID,ftp://files.example.net/outbound/batch_994.zip,VALID,03/Jan/2026:16:23:46 -0500,VALID,python-requests/2.31.0,VALID,,MISSING,,MISSING,203.0.113.55,VALID,was allowed to access,VALID,SUCCESS,VALID,,entity_multi_word;resource_ftp;resource_trailing_punctuation;sentence_template_C;timestamp_style_apache,
114,GEN-00113,generated,F1,SUCCESS,VALID,guest,VALID,visitor.1908@guest.example.org,VALID,/public/brochure.pdf,VALID,2026-02-08T18:32:53.554Z,VALID,MobileSafari/17.4.1,VALID,-23.510,VALID,-46.637,VALID,192.168.44.117,VALID,Access granted,VALID,success,VALID,,coordinates_decimal;field_order_varied;resource_relative_public;timestamp_style_iso_ms_z,
115,EC-002,curated,F1,SUCCESS,VALID,service-account,VALID,svc-backup@infra.example.internal,VALID,s3://prod-backups/daily/2026-01-06/,VALID,2026-01-06T02:00:03Z,VALID,aws-cli/2.15.0,VALID,,MISSING,,MISSING,10.40.2.15,VALID,Access granted,VALID,SUCCESS,VALID,date_in_resource=2026-01-06,coordinates_absent;date_in_resource;entity_hyphenated,
116,GEN-00114,generated,F1,DECLINED,VALID,CUSTOMER,VALID,erossi@customers.example.net,VALID,https://shop.example.org/wishlist,VALID,2026-03-01T10:26:44Z,VALID,Safari/17.4.1,VALID,19.10879,VALID,72.88739,VALID,203.0.113.240,VALID,Authentication failed,VALID,401,VALID,,coordinates_decimal;resource_https_shop;timestamp_style_iso_z,
